Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
37964,1632386,43,20,single,rented,no,Army_officer,Gudivada,Andhra_Pradesh,11,14,1
37965,6220011,57,19,single,owned,no,Engineer,Phusro,Jharkhand,14,14,0
37966,461499,68,2,married,rented,no,Official,Allahabad,Uttar_Pradesh[5],2,11,0
37967,7579274,26,8,single,rented,no,Army_officer,Guna,Madhya_Pradesh,5,14,0
37968,7583437,74,13,single,owned,yes,Web_designer,Etawah,Uttar_Pradesh,9,13,0
37969,9933885,65,12,single,rented,no,Comedian,Vasai-Virar,Maharashtra,4,11,0
37970,5498131,61,15,single,rented,no,Industrial_Engineer,Amritsar,Punjab,7,13,0
37971,4887884,56,5,single,rented,no,Consultant,Thrissur,Kerala,5,11,0
37972,3308198,76,10,single,rented,yes,Economist,Morena,Madhya_Pradesh,4,14,0
37973,1878525,41,5,single,rented,no,Physician,Aurangabad[39],Bihar,5,14,0
37974,2452563,75,3,single,rented,no,Hotel_Manager,Kulti,West_Bengal,3,12,0
37975,7877007,49,9,single,rented,no,Microbiologist,Amaravati,Andhra_Pradesh,9,10,0
37976,7525294,43,11,single,rented,yes,Magistrate,Siliguri,West_Bengal,4,14,0
37977,2062343,40,15,married,rented,yes,Aviator,Ballia,Uttar_Pradesh,14,11,0
37978,6152756,49,3,married,rented,no,Psychologist,Surat,Gujarat,3,14,0
37979,6325118,21,13,single,rented,no,Librarian,Burhanpur,Madhya_Pradesh,11,12,1
37980,9043312,71,10,single,owned,no,Physician,Phagwara,Punjab,3,14,0
37981,9344382,38,14,single,rented,yes,Secretary,Khandwa,Madhya_Pradesh,12,14,0
37982,9173731,47,3,single,rented,no,Petroleum_Engineer,Hapur,Uttar_Pradesh,3,12,0
37983,6897815,47,14,single,rented,yes,Fashion_Designer,Ramagundam[27],Telangana,5,12,0
37984,1996629,48,16,single,rented,no,Comedian,Farrukhabad,Uttar_Pradesh,9,14,0
37985,2451457,31,9,married,rented,no,Politician,Bulandshahr,Uttar_Pradesh,9,12,0
37986,4855342,24,0,single,rented,no,Lawyer,Ichalkaranji,Maharashtra,0,13,0
37987,2955958,35,17,single,rented,yes,Computer_operator,Amravati,Maharashtra,7,11,0
37988,2183371,23,20,single,owned,no,Police_officer,Jhansi,Uttar_Pradesh,3,13,0
37989,4718273,25,10,single,rented,no,Lawyer,Baranagar,West_Bengal,8,10,0
37990,8459716,79,1,single,rented,no,Graphic_Designer,Mau,Uttar_Pradesh,1,14,0
37991,2101952,46,18,single,rented,yes,Technical_writer,Berhampore,West_Bengal,7,14,0
37992,4531094,41,6,single,rented,no,Magistrate,Unnao,Uttar_Pradesh,6,13,0
37993,7362151,65,4,single,rented,no,Magistrate,Gurgaon,Haryana,3,11,0
37994,6272411,69,2,married,rented,no,Aviator,Bhatpara,West_Bengal,2,10,0
37995,7110369,35,7,single,rented,yes,Computer_hardware_engineer,Mangalore,Karnataka,3,11,0
37996,7352225,78,14,married,rented,no,Firefighter,Rajpur_Sonarpur,West_Bengal,6,14,0
37997,2442178,34,15,married,rented,no,Air_traffic_controller,Alwar,Rajasthan,10,13,1
37998,6975092,73,9,single,rented,no,Architect,Kakinada,Andhra_Pradesh,9,13,0
37999,6947233,62,10,single,rented,no,Technical_writer,Bidar,Karnataka,10,12,0
38000,6197730,71,3,single,rented,no,Dentist,Mahbubnagar,Telangana,3,13,0
38001,568591,65,5,single,rented,no,Firefighter,Kanpur,Uttar_Pradesh,5,11,0
38002,7167873,61,0,single,rented,yes,Designer,Ambala,Haryana,0,11,0
38003,2277429,42,18,single,rented,no,Analyst,Amaravati,Andhra_Pradesh,4,14,0
38004,779608,25,13,single,rented,yes,Industrial_Engineer,Nadiad,Gujarat,6,13,0
38005,9127290,22,11,single,rented,no,Web_designer,Ghaziabad,Uttar_Pradesh,3,14,1
38006,8433425,63,13,married,rented,no,Graphic_Designer,South_Dumdum,West_Bengal,6,10,0
38007,5922261,43,6,single,rented,no,Microbiologist,Kota[6],Rajasthan,6,14,1
38008,5419964,40,4,single,owned,yes,Computer_operator,Thoothukudi,Tamil_Nadu,4,13,0
38009,9510775,48,3,single,rented,no,Petroleum_Engineer,Jehanabad[38],Bihar,3,14,0
38010,3085012,24,0,single,rented,no,Aviator,Raichur,Karnataka,0,10,0
38011,908803,22,18,single,rented,no,Librarian,Morena,Madhya_Pradesh,3,14,0
38012,8010013,45,11,single,rented,no,Technical_writer,Hazaribagh,Jharkhand,7,14,0
38013,5468664,30,2,single,rented,no,Chartered_Accountant,Kanpur,Uttar_Pradesh,2,14,1
38014,6936269,46,9,single,rented,no,Firefighter,Eluru[25],Andhra_Pradesh,8,14,0
38015,667848,58,10,single,rented,no,Comedian,Faridabad,Haryana,8,12,0
38016,6787542,22,0,single,norent_noown,no,Hotel_Manager,Phusro,Jharkhand,0,12,1
38017,6445556,24,14,married,rented,no,Physician,Alwar,Rajasthan,10,12,0
38018,9348360,48,12,single,rented,yes,Financial_Analyst,Lucknow,Uttar_Pradesh,12,10,0
38019,8143086,22,3,single,rented,no,Flight_attendant,Barasat,West_Bengal,3,11,1
38020,5714288,44,0,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,0,14,0
38021,4110066,43,0,single,rented,no,Designer,Amroha,Uttar_Pradesh,0,12,0
38022,6668606,45,2,single,rented,no,Designer,Giridih,Jharkhand,2,10,0
38023,2696703,57,14,single,rented,no,Chef,Begusarai,Bihar,14,12,0
38024,7278093,77,17,single,rented,no,Chemical_engineer,Sirsa,Haryana,10,14,0
38025,8573668,57,15,single,rented,yes,Lawyer,Medininagar,Jharkhand,13,13,0
38026,7086647,24,4,married,rented,no,Engineer,Ambattur,Tamil_Nadu,4,14,0
38027,5620082,58,14,single,rented,no,Politician,Akola,Maharashtra,9,11,0
38028,3342757,21,18,single,rented,no,Surgeon,Amravati,Maharashtra,9,14,0
38029,2663598,63,15,single,rented,no,Software_Developer,Rajahmundry[19][20],Andhra_Pradesh,11,12,0
38030,1680177,33,18,single,owned,no,Industrial_Engineer,Sonipat,Haryana,6,11,1
38031,854917,34,0,single,rented,no,Architect,Medininagar,Jharkhand,0,13,0
38032,2485396,26,6,single,rented,no,Statistician,Gandhidham,Gujarat,6,14,0
38033,6518572,76,17,single,owned,yes,Technology_specialist,Saharsa[29],Bihar,14,12,0
38034,4706227,76,6,single,rented,yes,Technical_writer,Haridwar,Uttarakhand,6,14,0
38035,2429683,43,20,single,rented,no,Financial_Analyst,Siliguri,West_Bengal,14,11,1
38036,7020077,63,9,single,rented,no,Mechanical_engineer,Ongole,Andhra_Pradesh,9,13,1
38037,1108464,57,20,single,rented,no,Engineer,Morena,Madhya_Pradesh,7,14,1
38038,9815414,26,5,single,rented,no,Chartered_Accountant,New_Delhi,Delhi,5,14,1
38039,2055989,25,18,single,rented,no,Scientist,Cuttack,Odisha,3,10,0
38040,8593443,49,12,single,rented,no,Chef,Jalna,Maharashtra,9,14,0
38041,67428,49,12,single,rented,no,Scientist,Vijayanagaram,Andhra_Pradesh,10,11,0
38042,4356905,62,2,single,norent_noown,yes,Scientist,Meerut,Uttar_Pradesh,2,13,0
38043,4496096,55,17,single,rented,yes,Librarian,Bhilai,Chhattisgarh,13,13,0
38044,3419204,79,18,single,owned,no,Geologist,Kottayam,Kerala,3,12,0
38045,4445947,53,17,single,rented,no,Technology_specialist,Coimbatore,Tamil_Nadu,4,14,1
38046,2542814,55,10,single,rented,no,Consultant,Moradabad,Uttar_Pradesh,8,11,0
38047,1670303,35,13,married,rented,no,Analyst,Berhampore,West_Bengal,5,14,1
38048,661573,42,20,single,rented,yes,Analyst,Suryapet,Telangana,14,12,0
38049,8867807,63,0,single,rented,yes,Scientist,Machilipatnam,Andhra_Pradesh,0,11,0
38050,2132506,79,11,single,owned,no,Financial_Analyst,Panihati,West_Bengal,11,13,0
38051,8739174,28,5,single,rented,no,Secretary,Dhanbad,Jharkhand,5,12,0
38052,2432816,37,4,single,rented,no,Graphic_Designer,Singrauli,Madhya_Pradesh,4,12,0
38053,9446738,55,2,single,rented,no,Design_Engineer,Mira-Bhayandar,Maharashtra,2,10,0
38054,3148837,37,17,single,rented,yes,Psychologist,Bhagalpur,Bihar,13,13,0
38055,8378891,40,10,single,rented,no,Chemical_engineer,Pali,Rajasthan,9,12,0
38056,7660598,72,11,single,rented,no,Biomedical_Engineer,Navi_Mumbai,Maharashtra,11,13,1
38057,5794794,61,19,single,rented,no,Drafter,Patiala,Punjab,13,11,0
38058,1468580,69,3,single,rented,yes,Fashion_Designer,Junagadh,Gujarat,3,12,0
38059,5331462,57,20,single,rented,yes,Artist,Mehsana,Gujarat,8,14,0
38060,4958467,76,2,single,rented,yes,Secretary,Singrauli,Madhya_Pradesh,2,11,0
38061,1576088,37,13,single,rented,yes,Chef,Tiruppur,Tamil_Nadu,7,12,0
38062,7867670,60,19,single,rented,no,Biomedical_Engineer,Bhavnagar,Gujarat,12,13,0
38063,5531708,43,9,single,rented,yes,Technician,Imphal,Manipur,3,13,0
38064,8776228,37,15,single,rented,yes,Magistrate,Burhanpur,Madhya_Pradesh,14,11,0
38065,7702379,76,6,single,rented,no,Biomedical_Engineer,Vasai-Virar,Maharashtra,6,10,0
38066,3722050,73,12,single,rented,no,Mechanical_engineer,Kolkata,West_Bengal,11,13,0
38067,9910903,26,15,single,rented,yes,Consultant,Panihati,West_Bengal,3,11,0
38068,6985683,77,13,single,rented,no,Physician,Kamarhati,West_Bengal,4,12,0
38069,6952653,40,6,single,rented,no,Fashion_Designer,Sambalpur,Odisha,6,14,0
38070,7995914,71,0,single,rented,no,Petroleum_Engineer,Mangalore,Karnataka,0,10,0
38071,6785181,32,11,single,rented,no,Drafter,Ujjain,Madhya_Pradesh,11,11,1
38072,7455976,69,5,single,rented,yes,Fashion_Designer,Madhyamgram,West_Bengal,5,13,0
38073,6190329,21,13,single,rented,no,Geologist,Jabalpur,Madhya_Pradesh,13,11,0
38074,1672431,45,8,single,rented,no,Drafter,Jalandhar,Punjab,8,14,0
38075,7339398,55,11,single,rented,no,Dentist,Jamalpur[36],Bihar,10,11,0
38076,2791693,72,19,single,rented,no,Financial_Analyst,Muzaffarnagar,Uttar_Pradesh,6,10,0
38077,4523349,28,2,single,rented,yes,Technical_writer,Ahmedabad,Gujarat,2,12,0
38078,8262466,46,4,single,rented,no,Chemical_engineer,Phagwara,Punjab,4,13,0
38079,5273396,30,13,single,rented,no,Physician,Proddatur,Andhra_Pradesh,4,11,0
38080,780090,55,9,single,norent_noown,no,Surveyor,Gorakhpur,Uttar_Pradesh,9,14,1
38081,103611,41,16,married,rented,no,Biomedical_Engineer,Aligarh,Uttar_Pradesh,10,14,0
38082,3128681,59,4,single,owned,no,Drafter,Ludhiana,Punjab,4,12,0
38083,6121261,23,15,single,rented,no,Civil_servant,Thane,Maharashtra,5,14,0
38084,5817501,61,2,single,norent_noown,no,Hotel_Manager,Gangtok,Sikkim,2,10,0
38085,9282569,77,10,single,rented,yes,Drafter,Anand,Gujarat,10,14,0
38086,4510338,53,17,single,rented,no,Biomedical_Engineer,Hospet,Karnataka,5,10,1
38087,3498735,38,3,single,rented,yes,Technician,New_Delhi,Delhi,3,14,0
38088,8802134,69,5,single,rented,yes,Politician,Chennai,Tamil_Nadu,5,10,0
38089,4594450,79,14,single,rented,no,Microbiologist,Shimla,Himachal_Pradesh,14,11,0
38090,2703840,48,17,single,norent_noown,no,Computer_operator,Dehradun,Uttarakhand,5,14,0
38091,4804358,79,19,single,rented,no,Statistician,Bareilly,Uttar_Pradesh,13,14,0
38092,3983388,51,16,single,rented,no,Technical_writer,Hospet,Karnataka,5,14,0
38093,4406911,45,3,single,rented,yes,Psychologist,Danapur,Bihar,3,14,0
38094,6402349,68,7,single,rented,no,Technology_specialist,Kota[6],Rajasthan,7,10,0
38095,7922894,22,9,single,rented,yes,Computer_operator,Anantapuram[24],Andhra_Pradesh,8,11,0
38096,1853560,73,8,single,rented,no,Drafter,Sambalpur,Odisha,8,11,0
38097,8693161,53,5,married,rented,yes,Industrial_Engineer,Proddatur,Andhra_Pradesh,3,10,0
38098,3171323,21,17,single,rented,no,Industrial_Engineer,Shimla,Himachal_Pradesh,5,12,0
38099,2704782,79,6,single,rented,no,Artist,Kakinada,Andhra_Pradesh,6,14,0
38100,8190070,61,9,single,rented,yes,Mechanical_engineer,Bareilly,Uttar_Pradesh,3,12,0
38101,4131397,33,17,single,rented,yes,Lawyer,Pune,Maharashtra,13,12,0
38102,5881185,47,4,single,rented,no,Microbiologist,Satara,Maharashtra,4,13,0
38103,321358,78,17,single,rented,no,Dentist,Alwar,Rajasthan,9,13,1
38104,5902944,26,4,single,rented,no,Computer_hardware_engineer,Gangtok,Sikkim,4,14,0
38105,2341206,68,11,single,owned,no,Surveyor,Indore,Madhya_Pradesh,11,12,0
38106,2653315,76,8,married,rented,no,Secretary,Vasai-Virar,Maharashtra,8,12,1
38107,8698268,46,19,single,rented,yes,Computer_operator,Morbi,Gujarat,6,12,0
38108,7497401,79,15,single,rented,yes,Comedian,Anand,Gujarat,4,10,0
38109,9454655,35,7,single,rented,no,Magistrate,Srikakulam,Andhra_Pradesh,7,14,0
38110,9685299,65,14,single,rented,no,Graphic_Designer,Jorhat,Assam,3,11,0
38111,681770,28,5,single,rented,yes,Computer_operator,Agra,Uttar_Pradesh,5,14,0
38112,1760376,50,5,single,rented,no,Petroleum_Engineer,Raebareli,Uttar_Pradesh,5,12,0
38113,8927753,25,17,single,rented,yes,Comedian,Raipur,Chhattisgarh,13,13,0
38114,6246061,59,6,single,rented,no,Artist,Jodhpur,Rajasthan,5,11,0
38115,4273001,62,14,single,norent_noown,yes,Politician,Darbhanga,Bihar,14,14,0
38116,4788890,62,5,married,rented,no,Police_officer,Ambattur,Tamil_Nadu,5,12,0
38117,5808564,65,16,married,norent_noown,no,Fashion_Designer,Ajmer,Rajasthan,14,10,0
38118,1509327,51,0,married,rented,yes,Biomedical_Engineer,Nizamabad,Telangana,0,11,0
38119,8944435,51,2,single,rented,no,Mechanical_engineer,Belgaum,Karnataka,2,11,0
38120,527900,61,9,single,rented,yes,Economist,Meerut,Uttar_Pradesh,9,10,0
38121,2530244,47,1,single,rented,no,Designer,Ambarnath,Maharashtra,1,13,0
38122,7914034,23,2,single,rented,no,Chef,Gulbarga,Karnataka,2,10,1
38123,8160444,30,19,single,rented,no,Aviator,Korba,Chhattisgarh,10,12,0
38124,8500708,28,3,single,rented,no,Statistician,Belgaum,Karnataka,3,12,0
38125,1850597,55,12,single,norent_noown,no,Consultant,Nandyal,Andhra_Pradesh,12,10,0
38126,9516861,67,0,single,rented,no,Engineer,Dehri[30],Bihar,0,13,0
38127,9800971,62,14,single,rented,no,Aviator,Jorhat,Assam,3,13,0
38128,9049657,25,12,single,rented,no,Geologist,Baranagar,West_Bengal,12,12,0
38129,4536797,69,8,single,rented,no,Consultant,Mathura,Uttar_Pradesh,4,11,0
38130,8230848,34,3,single,rented,no,Official,Serampore,West_Bengal,3,14,0
38131,5615027,23,14,single,rented,yes,Civil_engineer,Dehradun,Uttarakhand,14,14,0
38132,3460548,36,13,single,rented,no,Web_designer,Kumbakonam,Tamil_Nadu,5,13,0
38133,7847940,64,16,single,rented,yes,Computer_operator,Malegaon,Maharashtra,10,11,0
38134,2901323,56,2,married,rented,yes,Chartered_Accountant,Cuttack,Odisha,2,10,0
38135,6722440,47,7,single,rented,no,Graphic_Designer,Panvel,Maharashtra,7,11,1
38136,2259654,42,2,single,rented,no,Mechanical_engineer,Davanagere,Karnataka,2,10,1
38137,7667495,24,3,married,rented,no,Petroleum_Engineer,Parbhani,Maharashtra,3,14,0
38138,3890518,64,19,single,rented,no,Scientist,Shimla,Himachal_Pradesh,12,10,0
38139,4436534,52,1,single,rented,no,Technical_writer,Dehri[30],Bihar,1,14,0
38140,4888019,73,14,single,rented,no,Army_officer,Guntakal,Andhra_Pradesh,11,10,0
38141,9241363,62,18,single,rented,yes,Computer_operator,Secunderabad,Telangana,5,11,0
38142,7592145,68,20,single,rented,yes,Industrial_Engineer,Shivpuri,Madhya_Pradesh,4,10,0
38143,8491491,61,20,single,rented,no,Comedian,Haldia,West_Bengal,8,11,0
38144,368667,48,2,married,rented,no,Computer_operator,Moradabad,Uttar_Pradesh,2,13,0
38145,7779633,57,10,single,rented,no,Analyst,Tirunelveli,Tamil_Nadu,10,13,0
38146,9078403,25,18,married,rented,no,Official,Vijayanagaram,Andhra_Pradesh,9,12,0
38147,2562525,54,8,single,rented,yes,Software_Developer,Loni,Uttar_Pradesh,8,11,0
38148,8914067,77,18,single,rented,yes,Economist,Delhi_city,Delhi,10,11,0
38149,8918340,28,13,single,rented,no,Firefighter,Kalyan-Dombivli,Maharashtra,10,14,0
38150,842278,30,18,single,rented,yes,Physician,Pimpri-Chinchwad,Maharashtra,3,14,0
38151,2336237,66,6,single,rented,no,Financial_Analyst,Rajkot,Gujarat,4,10,0
38152,2808095,24,11,married,rented,no,Industrial_Engineer,Nanded,Maharashtra,6,14,0
38153,9434706,30,9,single,rented,no,Secretary,Shimoga,Karnataka,9,13,0
38154,8633347,27,4,single,rented,no,Microbiologist,Aizawl,Mizoram,4,14,0
38155,8458367,79,1,single,rented,no,Aviator,Nadiad,Gujarat,1,10,0
38156,8273187,69,0,single,rented,no,Artist,Raipur,Chhattisgarh,0,14,0
38157,842194,27,16,single,rented,no,Engineer,Guna,Madhya_Pradesh,10,11,0
38158,630441,37,4,single,rented,no,Secretary,Ranchi,Jharkhand,4,11,0
38159,7891663,64,6,single,rented,no,Politician,Akola,Maharashtra,6,10,0
38160,7894460,25,5,single,owned,no,Secretary,Machilipatnam,Andhra_Pradesh,5,10,0
38161,4846957,75,2,single,rented,yes,Psychologist,Noida,Uttar_Pradesh,2,10,0
38162,3272246,72,7,single,rented,yes,Surveyor,Kulti,West_Bengal,7,14,0
38163,649902,54,15,single,rented,no,Technician,Aurangabad,Maharashtra,8,11,1
38164,9186273,50,20,single,rented,no,Microbiologist,Madanapalle,Andhra_Pradesh,10,14,0
38165,8576968,35,18,single,rented,no,Drafter,Ambattur,Tamil_Nadu,5,12,0
38166,5492355,28,2,single,rented,yes,Hotel_Manager,Suryapet,Telangana,2,11,0
38167,4432283,61,5,single,rented,no,Lawyer,Tiruchirappalli[10],Tamil_Nadu,5,10,1
38168,7467167,57,6,single,rented,no,Economist,Bellary,Karnataka,6,11,0
38169,4147754,21,18,single,rented,no,Police_officer,Kolkata,West_Bengal,8,12,0
38170,7124175,44,15,single,rented,yes,Chemical_engineer,Kirari_Suleman_Nagar,Delhi,7,10,0
38171,1964155,51,13,single,rented,no,Physician,Shivpuri,Madhya_Pradesh,7,10,0
38172,7591621,41,6,single,owned,no,Artist,Jaunpur,Uttar_Pradesh,3,14,1
38173,3595993,49,6,single,rented,no,Civil_engineer,Ujjain,Madhya_Pradesh,6,14,0
38174,9254833,63,13,single,rented,yes,Fashion_Designer,Sambhal,Uttar_Pradesh,10,10,0
38175,7962325,61,17,single,rented,no,Surveyor,Bhopal,Madhya_Pradesh,12,12,0
38176,4371590,66,19,single,rented,yes,Flight_attendant,Bhatpara,West_Bengal,3,12,0
38177,549476,47,1,single,rented,no,Fashion_Designer,Dhule,Maharashtra,1,10,1
38178,5628436,48,13,single,rented,no,Computer_hardware_engineer,Danapur,Bihar,10,10,1
38179,8893842,74,17,single,rented,yes,Dentist,Ghaziabad,Uttar_Pradesh,9,14,0
38180,223993,54,7,single,rented,no,Physician,Rourkela,Odisha,7,11,1
38181,7469378,62,0,single,rented,yes,Financial_Analyst,Korba,Chhattisgarh,0,10,0
38182,1462402,48,4,single,rented,no,Engineer,Malda,West_Bengal,4,11,0
38183,9921748,60,4,single,rented,no,Surveyor,Kakinada,Andhra_Pradesh,4,11,0
38184,6453233,68,13,single,rented,no,Drafter,Thiruvananthapuram,Kerala,13,14,0
38185,9304920,44,6,single,rented,no,Physician,Dharmavaram,Andhra_Pradesh,6,11,0
38186,5445375,52,19,single,rented,no,Psychologist,Kulti,West_Bengal,5,12,0
38187,706809,71,3,single,rented,no,Librarian,Coimbatore,Tamil_Nadu,3,13,1
38188,5169846,54,13,single,rented,no,Magistrate,Nellore[14][15],Andhra_Pradesh,5,10,0
38189,4614035,42,15,single,rented,no,Flight_attendant,Miryalaguda,Telangana,13,14,0
38190,126261,69,6,single,rented,no,Politician,Berhampore,West_Bengal,4,11,0
38191,4149976,35,15,married,owned,no,Drafter,Ludhiana,Punjab,10,12,1
38192,6173989,30,8,single,rented,no,Politician,Sasaram[30],Bihar,6,11,0
38193,133954,27,15,single,rented,no,Software_Developer,Sambhal,Uttar_Pradesh,11,13,0
38194,4824858,58,15,single,rented,no,Hotel_Manager,Surat,Gujarat,8,11,1
38195,6118570,53,14,married,rented,no,Technology_specialist,Dehradun,Uttarakhand,14,13,0
38196,3638802,76,5,married,norent_noown,yes,Civil_servant,Aizawl,Mizoram,5,10,0
38197,9468291,32,0,single,rented,no,Geologist,Visakhapatnam[4],Andhra_Pradesh,0,12,0
38198,3985432,47,13,single,rented,no,Technician,Faridabad,Haryana,4,12,0
38199,4493999,57,0,single,rented,no,Technician,Karawal_Nagar,Delhi,0,14,0
38200,7884489,25,14,single,rented,no,Graphic_Designer,Dhule,Maharashtra,9,13,0
38201,2717090,71,2,single,norent_noown,yes,Surgeon,Kottayam,Kerala,2,10,0
38202,1988524,50,6,single,rented,no,Surveyor,Jaipur,Rajasthan,6,13,1
38203,8644938,26,11,married,rented,no,Architect,South_Dumdum,West_Bengal,9,10,0
38204,4070923,23,6,single,rented,yes,Economist,Aligarh,Uttar_Pradesh,6,11,0
38205,1966474,26,16,single,rented,yes,Biomedical_Engineer,Visakhapatnam[4],Andhra_Pradesh,4,10,0
38206,3545686,37,9,single,rented,no,Computer_operator,Kavali,Andhra_Pradesh,6,11,0
38207,3215432,37,6,single,rented,yes,Consultant,Haridwar,Uttarakhand,6,12,0
38208,28561,63,13,single,rented,yes,Scientist,Ranchi,Jharkhand,13,12,0
38209,8145890,48,5,single,rented,yes,Software_Developer,Avadi,Tamil_Nadu,5,11,0
38210,3516704,54,17,single,rented,no,Air_traffic_controller,Vellore,Tamil_Nadu,13,10,0
38211,1609239,47,3,single,rented,no,Flight_attendant,Tumkur,Karnataka,3,14,0
38212,5714975,41,10,single,rented,yes,Petroleum_Engineer,Dhule,Maharashtra,10,14,0
38213,2207248,49,19,single,rented,yes,Design_Engineer,Raipur,Chhattisgarh,3,12,0
38214,3426767,67,1,single,rented,no,Microbiologist,Bhimavaram,Andhra_Pradesh,1,12,0
38215,6802871,54,20,single,rented,yes,Industrial_Engineer,Kadapa[23],Andhra_Pradesh,7,13,0
38216,976533,48,2,single,rented,no,Statistician,Bardhaman,West_Bengal,2,10,1
38217,714898,54,9,single,rented,yes,Fashion_Designer,Ulhasnagar,Maharashtra,9,12,0
38218,3177996,28,1,single,rented,no,Comedian,Nizamabad,Telangana,1,12,0
38219,9215889,37,15,single,rented,no,Flight_attendant,Tiruppur,Tamil_Nadu,9,13,0
38220,5736165,57,1,single,rented,no,Engineer,Nagaon,Assam,1,10,0
38221,1578598,50,11,single,rented,no,Software_Developer,Mau,Uttar_Pradesh,11,11,1
38222,1604428,66,20,single,rented,no,Physician,Sambalpur,Odisha,12,14,1
38223,6834599,69,12,married,rented,no,Computer_operator,Jehanabad[38],Bihar,12,10,0
38224,414060,64,16,single,norent_noown,no,Financial_Analyst,Kadapa[23],Andhra_Pradesh,14,11,1
38225,2889903,27,0,single,rented,no,Flight_attendant,Kolkata,West_Bengal,0,12,0
38226,3958023,39,19,single,rented,no,Chef,Jamshedpur,Jharkhand,5,11,0
38227,1598789,60,14,single,rented,no,Chartered_Accountant,Ujjain,Madhya_Pradesh,5,13,0
38228,2407726,75,16,single,rented,yes,Technical_writer,Arrah,Bihar,5,12,0
38229,3643303,79,0,single,rented,no,Economist,Kishanganj[35],Bihar,0,12,0
38230,220528,72,18,married,rented,no,Technology_specialist,Hapur,Uttar_Pradesh,4,12,0
38231,8079960,53,2,single,rented,no,Army_officer,Purnia[26],Bihar,2,10,1
